id,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
1521,43.196014,0.18043704,37.180794,40.60813,51.458282,14.277489,239.71523,468.20602,215.15761,338.49716,2.7016582,0.5185029,1.144557,3.0715134,4.059027,2.9144702,20.823471,9.811808,17.217052,13.615142,1.6145248,0.8448363,-3.5132482,-4.536606,-9.002258,-2.2230935,-25.60018,-0.87892395,-13.929488,-1.2900614,0.03275316,1.4807209,1.0825701,0.74892646,6.1390743,1.1631889,2.2166452,6.3749423,8.781676,1.9175206,861.4666,0.39074114,1040.4324,0.38061056,-26.079485,-2.8323762,1849.7538,0.16942607,935.373,0.4571785,-15.874168,-3.6519392,2932.0354,0.12842864,820.81506,0.5936814,-20.961508,-2.6535974,-2.6049469,-3.5922322,11.52407,0.91365534,0.08633813,0.42692062,-0.02119424,-0.82879394,1.7426649,0.7779871,-2.3828285,-6.530358,-11.16556,-1.7411858,-26.40548,-0.86451155,-15.209716,-1.1758767,4.401659,3.3888671,0.09735439,-0.018237717,0.4854995,2.8942118,1.5090544,0.594,0.5597118,0.07666666,0.05354126,-16.421858
1522,39.549343,0.17898782,32.418842,38.64629,43.882133,11.463291,234.53001,211.20386,130.98735,117.73411,0.9474356,1.0664275,0.025010128,0.57194483,1.8918371,1.866827,8.429972,5.7648096,6.3873014,3.8989892,0.67809105,1.3071853,-5.684309,-4.392158,8.803621,3.1205132,-1.8495837,-11.367594,-11.742125,-2.1316774,0.067228414,1.7370305,1.2672514,0.5167586,3.6633487,1.3387158,6.5643516,2.4540713,10.519217,1.9892029,694.5376,0.44565707,1114.751,0.33348903,-132.25323,-0.6808866,1747.1165,0.2223806,848.3956,0.48324877,-112.097435,-0.79476357,2871.9194,0.106804386,716.70715,0.6744087,-113.016846,-0.7796316,-11.161563,-1.2581578,20.260725,0.7148161,0.12016573,0.26136163,-0.016330754,-1.3013111,1.32932,0.6476907,12.201945,1.2638892,12.062626,2.4460547,-1.8120577,-13.202668,-7.6100397,-2.5755813,24.479069,-10.652514,0.11293581,0.015183131,0.05865613,1.3972057,0.9027082,0.5388889,0.96136993,0.61375,0.95001227,-21.732298
1523,46.060013,0.1128144,41.971886,44.8479,48.498642,6.5267563,133.70825,147.98079,65.96795,55.93022,3.2710905,0.47526205,1.7036576,3.205739,4.7877026,3.084045,22.740124,12.142084,17.377703,12.211258,2.3651352,0.58906776,-3.9998364,-5.2918167,-24.732456,-0.96903807,-2.4038703,-9.913407,-38.77012,-0.5689878,0.029633313,1.6348641,1.0991191,0.60769016,5.169414,1.4054354,0.22333962,74.27742,3.5574176,5.5548677,821.39606,0.4450607,910.5704,0.396658,-25.244518,-2.5607848,1858.3049,0.22751653,833.07275,0.44617844,-14.738357,-3.2800145,2950.004,0.10291646,754.6543,0.7442104,-17.581367,-2.7240667,4.0641346,2.8808465,6.7383265,1.7879411,0.12216906,0.3069779,0.0002764591,84.29917,2.4907084,0.537329,-1.1048396,-16.881817,-26.901115,-0.8331113,-2.8899188,-8.296064,-40.757587,-0.50066227,28.499393,-17.768269,0.102355406,0.006808696,0.71659607,2.5948105,0.60180545,1.5483333,1.5783366,0.089999996,0.06557438,-15.413027
1524,42.499043,0.10638661,38.959373,42.98488,44.12521,5.1658363,99.250244,101.18727,174.50781,253.62344,1.7228458,0.5209152,0.7007115,1.8734021,2.62869,1.9279785,12.118101,6.8526053,11.404122,7.262205,0.75498,0.73168564,7.8839216,2.0324955,-10.545367,-1.8662974,-19.109768,-1.1058118,-26.733095,-0.69174075,0.025190568,2.0897593,0.8681602,0.80624,9.549322,0.7070236,9.101955,1.5422082,14.771259,1.0234565,723.65405,0.45602646,1031.7336,0.31255296,-20.421047,-2.713019,1744.523,0.20517243,766.6591,0.52895236,-17.298988,-2.2960944,2825.3242,0.12856628,608.4962,0.59123975,-20.93536,-1.8197228,-5.3405213,-1.5790548,16.01525,0.6295176,0.11058947,0.30870268,-0.014176585,-1.3886594,0.7809015,0.7059046,8.928931,1.7036628,-11.497941,-1.6706077,-19.14119,-1.0977033,-27.08212,-0.69287676,7.1061406,-1.7805452,0.13286167,-0.006285228,0.2844671,3.2934134,0.9027082,1.0488888,0.9245833,0.055,0.032015618,-21.524612
1525,52.32099,0.18346018,49.555832,56.013977,57.056114,7.5002823,415.44687,435.48163,77.44128,49.224037,0.15722047,0.80104345,0.05592612,0.11837017,0.24299303,0.18706691,2.9205804,1.4903188,3.5878625,2.1495547,0.09394953,1.6117636,4.966819,4.05496,-26.946545,-0.9772769,-20.710016,-1.1792216,-34.547405,-0.5216432,0.04760801,1.4087378,1.7901323,0.4713266,7.641428,0.89911515,-2.4048882,-10.140605,-6.637157,-3.5651183,953.6579,0.23836744,1022.8873,0.29028642,-157.64566,-0.51245886,2001.7245,0.110657126,794.1923,0.38348612,-121.8582,-0.67301595,2960.9805,0.06462191,913.2095,0.36604407,-119.1853,-0.70272046,-11.016613,-1.7811545,19.982014,1.0661491,0.09594215,0.46280983,-0.02694112,-1.218414,0.16760665,1.175826,12.448456,1.442975,-27.33685,-0.88661885,-23.0938,-1.0067455,-36.244354,-0.518922,-0.75360245,7.993366,0.113512166,-0.0055539464,0.030914534,3.8922157,3.7223341,0.11216216,0.0671076,0.14057143,0.15432698,-41.36491
1526,40.843468,0.09866956,38.420307,41.066193,43.04144,4.621132,45.584915,20.37491,67.355385,59.71039,0.77366924,0.82903796,0.005477799,0.8367153,1.4327368,1.427259,4.211945,2.2775974,3.5109792,2.287644,0.30191088,1.1425854,19.496008,1.008249,3.918813,3.4101431,-30.44384,-0.6866438,-10.500672,-1.4017042,0.0172626,2.560755,0.6412292,1.069116,12.26948,0.5240274,7.907764,1.2473124,38.344162,0.45876086,759.33575,0.25271583,1346.106,0.2058138,-85.681046,-1.0898094,1651.3036,0.14841826,1013.93207,0.27041212,-82.77352,-1.0365179,2865.281,0.13533261,1023.04596,0.37625816,-98.40646,-0.7597091,-15.1990385,-0.51944673,35.795403,0.33160767,0.10095244,0.224951,-0.019975826,-0.5730415,0.45226312,0.7448641,29.81394,0.5026347,6.7979627,1.9607451,-41.65877,-0.33902547,-11.596743,-1.1149224,1.790362,10.212189,0.110668965,0.012885852,0.022118505,1.3972057,0.502008,1.3,0.86644095,0.8425,1.378466,-23.72848
1527,36.39673,0.17474145,31.830545,36.019547,39.045944,7.215399,54.574074,48.695602,189.50554,146.7412,0.86315936,0.81766915,0.13363618,0.7907504,1.5768415,1.4432054,10.887359,6.6898804,8.704656,6.272888,0.58484143,0.98319525,14.922203,0.9994299,16.633364,1.0592183,9.10063,3.2884216,-5.864363,-3.990317,0.038224217,1.4469827,1.234253,0.56401813,5.665331,0.93198735,16.017494,0.85577625,22.216393,0.8140272,554.88544,0.45327514,1119.8529,0.27283588,-69.976295,-1.2527401,1660.1093,0.19589926,713.68085,0.5432843,-65.76626,-1.1210492,2806.8113,0.09106996,748.3912,0.73385435,-67.09066,-1.0814357,-14.18635,-0.9037348,23.791162,0.5816414,0.09289178,0.4623993,-0.021615306,-0.6794984,0.7367433,0.7666566,16.598112,0.7543554,17.606962,1.0493894,7.4605646,3.981622,-8.190969,-2.985733,-9.653859,18.65148,0.08357563,-0.01773068,0.08827859,2.0958085,0.9063445,0.8422222,0.99406886,0.27124998,0.22991504,-25.306606
1528,46.766033,0.087925695,44.726128,45.55146,49.375763,4.6496353,116.28018,94.11662,73.57734,114.24421,2.6872032,0.537183,1.0189952,2.8965964,4.214753,3.1957579,26.876284,15.15828,20.956963,13.197856,1.8237066,0.70228326,1.6708834,7.516585,-37.051613,-0.47315863,-19.575953,-1.0546256,-38.414593,-0.5756908,0.026265,1.8271219,1.0327106,0.59377486,7.4541903,0.80955166,3.2845953,4.162903,9.4961405,1.6178932,891.9061,0.35809997,955.1467,0.30735895,-2.1969023,-23.559103,1867.9824,0.17766358,836.0319,0.39237198,-3.7953358,-10.691707,2979.751,0.11088565,685.0123,0.6068737,-9.526337,-4.0519104,2.1998901,2.9233549,10.420034,0.9056081,0.10708302,0.41705582,0.008405587,2.0397222,1.892839,0.66963315,2.6157153,4.3871665,-38.442795,-0.42219293,-19.197065,-1.0743173,-40.202698,-0.5199445,7.1055193,0.6894125,0.08344358,0.010211568,0.3616489,3.5928144,0.502008,1.91,1.8739475,0.08,0.033166245,-17.030756
1529,60.742287,0.016053423,59.31137,61.035404,61.156082,1.8447113,149.77682,123.35322,9.520032,10.938039,0.060901996,0.9548624,0.018169923,0.04560101,0.07916716,0.060997233,1.0494707,0.70013505,0.77584165,0.6194583,0.0072998675,2.1515698,-39.802944,-0.25488934,31.649565,0.3534111,-22.201042,-0.6291098,-0.8617016,-21.67817,0.0143648805,0.8492679,1.3784707,0.48651418,9.638749,0.48869106,-1.7067015,-1.0044932,-10.123335,-2.330376,767.32416,0.34486824,491.83447,0.34382164,-200.40814,-0.046514142,1775.0277,0.18628065,643.52057,0.20637678,-194.16818,-0.17705186,2817.1191,0.1453545,821.1055,0.21721946,-183.3701,-0.2965357,31.464188,0.48265332,-34.788574,-0.49498442,0.06843345,0.1861164,0.0122909155,0.24130815,0.025273772,1.4345591,-44.685738,-0.12516476,33.23746,0.16635638,-21.80539,-0.29738504,-1.6179268,-5.855562,29.935812,-32.468014,0.07589431,0.011169948,0.00566654,1.1976049,0.80240726,0.0925,0.09858371,1.12625,1.5711851,-48.4235
1530,42.04833,0.13410982,39.42672,41.80279,44.886013,5.4592934,279.5996,430.3802,119.87332,117.9936,2.2526696,0.57020175,0.95474064,2.3170457,3.4373367,2.482596,31.893496,14.648834,19.434454,8.679976,2.1853483,0.7506251,9.656462,1.6280323,-14.391577,-1.4090104,-14.739571,-1.4311249,-10.99156,-2.2292721,0.061464794,1.1920284,1.6591806,0.41171095,2.0001457,2.2730591,11.454335,1.4612892,12.870071,1.2604066,727.4311,0.42214772,1064.5046,0.267988,-40.766083,-1.7715915,1719.6431,0.19427411,842.63904,0.33460507,-26.270903,-2.180447,2767.7673,0.14516866,644.09827,0.5221859,-32.652855,-1.6886667,-2.747295,-2.325691,14.513893,0.5658223,0.10821034,0.3887739,-0.009345673,-1.8458785,2.4156902,0.65290797,13.270851,0.8138535,-18.028252,-0.95132977,-16.823448,-1.1954216,-13.490349,-1.7965467,7.6094365,-2.400767,0.04120943,0.0037439521,0.2317889,3.7924154,0.8032128,1.11375,1.1530279,0.14833333,0.14576428,-17.573786
