id,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
11,37.915947,0.21324396,32.849037,35.698174,41.33338,8.4843445,136.20764,323.96964,251.57658,611.0364,1.2673932,0.88601524,0.0022872551,1.3053516,2.3741195,2.3718324,15.290981,16.00952,8.918491,6.6878815,0.72243124,1.0577414,5.389232,4.125793,6.5230107,2.4356415,4.866351,4.2181635,-2.4634078,-6.1205006,0.028104791,2.0638294,1.0337846,0.65127826,5.387306,1.1758695,7.986313,1.7460418,12.68221,1.4430088,687.05255,0.525644,1055.496,0.37383723,-84.79843,-1.104037,1748.1937,0.20669551,778.0081,0.5202789,-76.17541,-1.1515217,2797.023,0.11910258,852.729,0.55996776,-76.74319,-1.133675,-6.4615226,-2.2803366,15.946133,0.87738353,0.09507906,0.341859,-0.016802758,-1.1723301,1.045796,0.67868733,10.488406,2.080813,6.732247,2.5891109,7.411712,3.1264374,-4.196557,-3.9562297,8.625734,-3.1940544,0.111783236,0.014307639,0.15883946,1.7316018,0.7007007,0.9442857,0.8096534,0.5316667,1.4025027,-22.077158
12,31.611279,0.13462962,28.782143,32.39822,33.393875,4.6117325,56.608322,72.11267,143.90106,161.49046,1.2948709,1.0609208,0.0012969498,0.98136556,2.56135,2.560053,20.607727,14.618295,12.798033,6.557022,0.7792265,1.1510289,10.546337,1.4278003,-0.36219457,-40.18988,7.1401696,2.1749337,-14.042541,-1.1798708,0.03770964,2.0739758,1.1814659,0.6709272,4.2905526,1.1142056,-1.7022238,-6.6743383,13.771508,1.0555832,548.84265,0.49487755,1096.8881,0.23134285,-88.71232,-1.1266359,1635.1414,0.1949634,756.49335,0.5511777,-87.7008,-1.0648195,2687.597,0.11388363,721.37115,0.5691657,-88.42815,-1.0498114,-9.209353,-0.88335836,15.860238,0.5644429,0.10194906,0.29994485,-0.030199008,-0.57757944,1.2871931,0.65061104,19.350918,0.5451978,0.48707,31.286282,9.94745,1.7384825,-20.342772,-0.7515109,3.2219923,4.209923,0.11577795,0.0067337565,0.079887204,1.8981019,0.53386724,1.1006249,0.9751504,0.80066663,1.8556956,-21.639748
13,41.893486,0.15441135,37.465103,39.87727,47.81336,10.348255,197.33388,174.79768,75.271225,73.72288,0.90424746,1.2236573,0.010744569,0.256714,1.8903286,1.8795841,9.666942,4.966129,9.3563385,6.535136,0.50785184,1.4719707,-1.4808637,-18.572897,7.96696,3.4418283,-21.618536,-0.9288688,-9.35542,-2.6995428,0.025451165,1.7263144,0.866706,0.6955558,9.336289,0.6832538,10.889837,1.9680799,24.106686,1.0334011,753.76105,0.35069826,1207.3542,0.22786035,-122.7036,-0.79600614,1740.5632,0.18856733,943.17755,0.35567567,-109.79914,-0.8533703,2875.894,0.12250166,767.6373,0.531489,-113.4464,-0.7891237,-11.931885,-1.1689765,24.499222,0.7137217,0.100866124,0.369647,-0.027537964,-0.8330785,1.0103581,0.7838046,21.611967,0.7930414,-4.979052,-6.1486464,-23.345112,-0.99460346,-24.019247,-0.99323887,14.355806,-11.16711,0.09224522,0.004765695,0.019140571,1.0989012,0.5670447,0.8629412,0.8923318,0.83111113,1.3735349,-21.761116
14,37.57741,0.19262005,33.820778,35.987503,41.211243,7.390465,111.85714,95.588974,205.76671,578.9193,0.92702895,1.1467049,0.00543731,0.4247694,1.881293,1.8758558,17.257818,14.319494,10.040789,9.037761,0.51027983,1.3445907,19.05064,1.0939974,-11.208457,-1.9198624,2.5104423,8.643826,-15.792027,-1.6004337,0.03278098,1.7446555,1.0105385,0.65294725,7.456251,0.73177224,7.5926075,2.2076144,16.774038,1.1844872,768.71576,0.41369298,1103.9525,0.28438693,-97.13908,-1.0116391,1826.6852,0.20678115,904.59155,0.4335394,-94.17315,-0.97699547,2828.375,0.13159274,811.0061,0.47540042,-95.66551,-0.9476053,-9.759514,-1.4520531,21.372023,0.6644826,0.11952268,0.3012083,-0.01382656,-1.4140544,0.84534264,0.8148005,29.58658,0.61776114,-16.410412,-1.4381428,6.4646053,3.756775,-21.188955,-1.2834227,-1.4724841,12.968255,0.1273106,0.007496251,0.055712126,1.4319015,0.60220814,0.9483333,1.0493238,0.95615387,1.175837,-23.491812
15,40.772503,0.13960584,37.70064,39.64765,42.653336,4.952694,138.54575,199.39674,93.4074,94.15713,1.491074,0.57185614,0.6390508,1.539357,2.266232,1.6271813,14.851189,8.624755,10.850661,6.538405,0.8003349,0.77927023,4.8964205,2.233154,-15.527461,-1.014175,3.724159,7.2708235,-15.942443,-1.4519346,0.047298614,1.2847357,1.3923895,0.44586286,1.1281403,3.6504288,7.0939927,2.189796,0.96395683,17.300034,789.976,0.42826092,880.2001,0.44086748,-49.17845,-1.5465338,1852.025,0.19519256,755.2224,0.44684556,-32.499123,-1.9964778,2828.23,0.1074226,787.1167,0.375171,-29.978127,-2.1699395,-0.65726423,-10.339486,7.866061,1.0699598,0.120515,0.2578415,-0.02184083,-0.9136593,0.9045332,0.6580661,5.841922,1.7775064,-16.37117,-0.95931834,4.3098383,6.5358634,-16.894258,-1.3885099,2.1763058,3.4606082,0.11598726,-0.011015146,0.09558325,2.6640027,1.0680908,0.80312496,1.0150689,0.12448275,0.18751709,-24.904968
16,35.801723,0.2011313,31.729057,33.7569,38.669437,6.94038,368.3743,572.2716,252.66608,571.8779,2.3798475,0.5798413,1.1076617,2.1363707,3.5672412,2.4595795,29.60826,17.294636,26.043537,13.907009,1.9259593,0.76019675,3.6476877,4.5923734,11.313929,1.8306623,7.4311996,3.287335,-6.8345366,-3.0477605,0.05125276,1.8525907,1.4280083,0.59233886,2.536841,2.1511378,7.295179,2.2087524,8.98447,1.9277511,830.01324,0.35917008,933.6375,0.38836327,-39.383625,-1.7450418,1936.1383,0.15830185,725.75916,0.45930174,-38.085846,-1.585618,2922.6943,0.104434125,732.6261,0.40413564,-35.64412,-1.6922241,-6.5289254,-1.4763861,12.228817,0.87023866,0.10873746,0.3230324,-0.021141551,-0.8363779,2.0589566,0.71889865,6.8243423,2.124334,9.830489,2.0502036,7.6645603,3.2995427,-6.8758035,-3.0802908,5.566612,-0.7805863,0.105995834,-0.01034735,1.0805148,3.6297038,2.436582,0.34575343,0.3822031,0.05535714,0.034587584,-17.195335
17,39.7618,0.17683081,36.361187,38.196754,41.15883,4.7976418,278.47903,554.4313,129.0692,124.810005,2.3055706,0.5959945,0.9258908,2.185338,3.621832,2.695941,25.386145,11.291394,22.893625,11.754176,1.8022488,0.7611581,7.6350617,2.0969965,-4.087395,-4.5708146,-0.36211982,-64.510414,-17.215555,-1.1567749,0.048019387,1.686927,1.4630452,0.5242315,3.1749115,1.7581763,4.8190727,2.978315,9.850385,1.6502168,665.80493,0.52504605,1036.6068,0.31759655,-36.716007,-1.9656377,1714.2163,0.22258897,763.26984,0.4279712,-25.800463,-2.0704033,2753.3596,0.11780248,724.01715,0.45592865,-26.769817,-1.9360024,-4.7998843,-2.1884089,13.749656,0.71522194,0.11165203,0.30502468,-0.022265296,-0.8414471,1.9318962,0.70316285,9.224837,1.6421486,-5.2819247,-3.4146767,-0.844848,-28.341969,-18.067211,-1.0987747,2.4390178,2.3970437,0.11583934,-0.015810544,0.48812953,3.7962039,1.3680347,0.6587805,0.7750348,0.059428573,0.058794692,-17.16841
18,43.950413,0.14279597,42.00275,44.97096,46.996838,4.994087,152.41855,201.2303,95.55892,92.24666,1.3633192,0.7409271,0.0583514,1.5544785,2.2965822,2.2382307,16.69223,10.269272,12.152382,8.847917,0.7912864,0.9526971,2.9456224,5.864212,-16.518974,-1.3357126,-22.197279,-1.1946787,-18.547733,-1.4474046,0.041470643,1.4521917,1.2852405,0.5564031,4.4304004,1.5336757,3.4778626,4.322198,15.850651,1.193194,777.2107,0.43627918,1026.2452,0.2990501,-68.74458,-1.4720422,1783.4878,0.20558847,793.7538,0.41935477,-56.53902,-1.5365194,2857.7004,0.1294701,752.2503,0.42012784,-61.06496,-1.3577248,-0.15595369,-79.850914,17.529102,0.8506102,0.12450001,0.3437567,-0.0070800916,-4.067642,1.0399295,0.68305796,6.9226613,2.2299538,-20.47677,-1.0401726,-26.466644,-1.0246251,-24.89555,-1.0926218,13.45126,1.588575,0.10237944,0.015383186,0.13459186,2.0646021,0.8005337,0.9104166,0.95625335,0.36095238,0.8962616,-22.787683
19,42.6728,0.08720232,40.86559,43.02031,43.992874,3.127285,122.31158,175.6527,148.28354,184.9183,1.3455566,0.99302566,0.034702994,0.8888861,2.9433646,2.9086616,15.081339,8.109201,9.794097,7.262589,0.5438488,1.1601231,-0.06392544,-305.6038,-12.14656,-2.0550685,3.1137803,7.3510776,-30.056633,-0.72773093,0.02440755,2.356184,1.0186099,0.64034903,7.1080694,0.873419,4.1658096,2.8285697,4.4923387,3.1480227,773.46606,0.50873333,1013.09674,0.3696398,-113.79972,-0.86056936,1821.8892,0.1830123,761.52545,0.5847167,-85.51728,-1.1034572,2880.923,0.11415401,871.93164,0.6372724,-84.7129,-1.1152116,-2.6776748,-3.9047718,11.071392,1.0019037,0.12943873,0.34357423,-0.014019725,-1.5353819,0.87883526,0.6852997,6.2503824,2.4456391,-21.880453,-1.0646996,0.5713479,40.463913,-38.434044,-0.5058806,10.050243,-3.219527,0.117128216,0.0015260907,0.0463218,1.5318016,0.6006006,0.9905555,0.85722077,0.733125,1.6075668,-22.787136
20,41.135185,0.24122706,32.24597,38.924786,51.087223,18.841251,530.1032,869.6379,138.35599,89.582344,2.2173774,0.707431,0.5923182,2.0953994,3.5426893,2.9503713,30.684177,24.429218,24.240782,14.258045,1.5004911,0.9217784,-5.8546634,-3.2020576,-2.4788384,-7.4144244,0.40924907,51.32662,-11.972043,-1.7792981,0.058948833,1.5467765,1.4489969,0.51891947,0.054545127,100.7542,0.90036327,16.603199,1.6045567,9.687833,905.1469,0.4152562,811.2874,0.41852248,-43.078136,-1.804537,1997.8999,0.1932897,684.0519,0.46818015,-34.244118,-1.9681845,2973.9622,0.11995957,678.8586,0.40038472,-31.430742,-2.138648,2.1056602,5.4568224,5.4077616,2.0104332,0.100138776,0.39444426,-0.013431808,-1.4085765,1.6693019,0.84570014,-3.8782115,-4.6768155,-4.357579,-4.1248174,-0.010145238,-2062.2898,-13.648657,-1.5799665,8.020412,-1.0886722,0.099078834,-0.005567093,0.5774253,3.0636032,2.0360482,0.40852457,0.40265036,0.0811111,0.08538077,-19.490429
