id,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
1140,34.401936,0.28550485,26.563362,31.867334,37.49868,10.935318,180.13693,475.3458,147.84271,401.26657,1.0184556,1.1012936,0.03096686,0.6492404,1.884813,1.8538461,12.023324,9.228421,8.32615,8.083627,0.50682163,1.1940848,9.383476,2.2850835,4.844509,4.786747,4.9101295,5.4577847,-2.5764387,-9.873607,0.025007162,2.1790922,1.0322971,0.69565594,6.2264996,0.754681,8.890632,1.9721828,17.490913,1.1707203,705.28687,0.5145235,1039.2948,0.32976598,-78.8751,-1.1977971,1754.5475,0.22299726,798.00104,0.41075534,-75.29484,-1.1677943,2745.6821,0.15112191,770.1707,0.43958503,-76.177704,-1.145711,-8.787552,-1.7384571,17.537836,0.9017662,0.0822243,0.5133868,-0.018316627,-1.0905919,0.72698313,0.83798546,16.513794,1.132238,3.8328295,6.277209,8.488812,3.3328888,-1.9225447,-13.7708435,4.6691833,2.5702956,0.09409977,0.0027251332,0.071757115,0.8812126,0.6498413,1.0251162,1.7468921,0.5800917,0.9566919,-23.174755
1141,43.352238,0.1545891,40.595993,43.728786,47.8639,7.267906,226.68163,391.334,107.843254,144.9187,2.7893114,0.5926283,1.2458186,2.6308444,4.304376,3.0585575,26.399672,16.386562,17.720135,10.989888,2.2530553,0.77128315,6.041811,2.3817139,-18.326405,-1.175017,-4.661564,-5.0688987,-21.146841,-0.9134092,0.05428205,1.5150952,1.3577965,0.49677104,2.6158345,2.351366,2.4539647,6.2078824,2.9405599,6.462344,788.20624,0.41349936,1023.5079,0.3349514,-37.423435,-1.920416,1816.717,0.18090457,911.8789,0.41042894,-24.741215,-2.3542168,2813.9253,0.108258635,854.0305,0.50430375,-26.48371,-2.1490762,-1.4655085,-7.141256,10.988172,0.9678921,0.13478966,0.26228556,-0.011578907,-1.594688,2.382938,0.7252375,7.7321787,1.7046735,-20.752548,-0.9842688,-4.478352,-5.441099,-22.437992,-0.8538995,3.2902482,3.1834133,0.12720655,-0.0050406395,1.1863236,2.3096018,1.081896,0.8242623,1.3470571,0.10106952,0.26376334,-16.33614
1142,36.361103,0.17226303,32.760822,35.909607,37.985275,5.224453,218.75853,489.13287,140.22198,366.02444,1.3195691,0.9573328,0.005848089,1.146,2.5300207,2.5241725,17.677103,12.5301285,12.563759,9.778444,0.7496198,1.1685787,13.184852,1.590703,2.9857497,5.4636345,13.786421,1.464858,-0.7211368,-25.271784,0.015113432,2.7984757,0.6718769,1.0178902,10.05237,0.4919018,7.8508635,1.7341315,16.062124,0.9617014,509.75665,0.49000356,1109.7806,0.22988984,-99.30004,-0.96231365,1568.6885,0.18509775,769.62177,0.4433658,-91.23629,-0.9535856,2625.2026,0.115754545,750.49005,0.5133347,-91.41246,-0.9479832,-14.005315,-0.94172764,22.086145,0.56731194,0.036465526,1.6352167,-0.022920243,-0.9090457,1.0808375,0.7990026,24.232718,0.6399491,3.8929973,4.4038854,19.866827,1.0143055,-4.0397706,-4.4581394,1.7163296,10.526096,0.06299181,0.014299478,0.3717426,1.4320769,0.67594755,0.8991071,1.1814849,0.5837267,1.9025224,-18.148012
1143,43.431747,0.21300754,35.3329,42.274403,52.722347,17.389446,186.49266,152.44188,129.75963,142.88951,1.3257128,0.87117815,0.09741705,1.1155746,2.513027,2.4156098,11.292118,6.735661,7.6895127,5.3758845,1.4112974,1.0104703,13.00477,1.5323218,-29.974026,-0.97572786,-42.141903,-0.572693,-1.742298,-13.224935,0.08658628,0.97440404,1.7002825,0.40296227,0.090630494,56.890522,0.5940602,34.55004,13.501033,1.4049796,947.3677,0.21602722,1225.6345,0.19869244,-42.56624,-2.454665,1800.174,0.12149895,1085.2448,0.2672115,-40.36965,-2.2974527,2779.2842,0.09494488,845.85565,0.41297984,-51.31627,-1.6821089,-2.5321267,-4.0138063,22.30535,0.5418025,0.10867486,0.3935831,-0.00018025326,-132.02492,1.849729,0.7397915,21.24026,0.6337141,-40.202927,-0.5820913,-44.959934,-0.47103995,-6.7743473,-3.258194,6.3086314,4.889428,0.09556892,0.014711463,0.035819333,1.4979246,0.5145798,1.465614,1.8751707,0.55,2.2665327,-20.83615
1144,49.605072,0.1334228,43.86209,50.43705,54.93938,11.07729,184.19173,184.64775,109.89555,137.23537,1.4852488,0.8471242,0.16454086,1.2458086,2.7463756,2.5818348,14.812634,7.9239626,13.080196,8.294607,1.0806153,1.0028915,-8.750245,-2.5710804,-38.608364,-0.7429518,-12.690952,-1.7612166,-20.520483,-1.1182127,0.04901468,1.2590414,1.3898576,0.45441902,3.3126962,1.7871052,0.40953413,47.024414,3.442214,6.0758653,1092.9025,0.23414776,884.74536,0.36694887,-49.61575,-2.0587566,2068.6812,0.13749215,899.3987,0.41582736,-41.76509,-2.1822124,3033.6653,0.093232736,782.7348,0.44787815,-42.774967,-2.1090593,10.141131,1.2939103,7.1717863,1.9565955,0.09518481,0.46504456,0.014390377,1.569803,1.4102384,0.743611,-3.4847474,-5.6410084,-48.391476,-0.42750883,-14.228651,-1.5513885,-24.858261,-0.8435122,23.626501,-14.584611,0.09858589,0.018857418,0.07736555,1.9077392,0.8257837,0.90427184,1.1827117,0.3331818,0.66017073,-21.83661
1145,36.514637,0.15816563,32.875526,35.585773,39.786316,6.9107895,113.434975,138.02878,100.87756,236.82817,1.9403893,0.83242786,0.035220522,1.9151033,3.656712,3.6214914,20.538292,11.3598795,13.915769,7.810633,1.0441905,1.0141674,10.280865,1.8673255,-6.562764,-3.337131,4.365479,5.7080035,-16.229385,-1.5741115,0.026942093,2.0683439,1.0200394,0.730172,6.752765,0.8344352,1.2446032,13.336784,6.425483,2.359458,599.4787,0.5035279,1080.4573,0.2845328,-73.07379,-1.3022587,1639.6962,0.2015318,777.5899,0.45083085,-58.067936,-1.4814453,2677.3748,0.11246335,763.4828,0.5037147,-57.11172,-1.5059437,-6.0522866,-1.4139924,12.670356,0.7885696,0.100135624,0.36483023,-0.02836683,-0.6454122,1.4097961,0.7121743,17.905592,0.80521613,-11.515637,-1.9063467,7.660099,3.4650524,-21.069288,-1.1916662,6.4301906,-1.61978,0.09715167,0.006507812,0.02300092,1.925261,0.37944493,1.9392856,2.438457,0.76112896,1.7709538,-18.315765
1146,50.71291,0.10837496,45.958195,50.893604,54.613403,8.655209,94.19614,123.43029,88.005646,177.68672,0.47706878,1.9015249,0.0047527254,0.044661045,0.68093204,0.6761793,14.552638,10.679912,12.155821,9.762526,0.25004122,2.325582,-16.08719,-1.4200468,-6.703907,-4.8830833,-11.496054,-1.6653872,-9.086545,-2.7380471,0.031681906,1.4005328,1.392096,0.6120441,5.1711655,1.5005764,0.27222055,50.07609,2.6242535,9.749113,1060.999,0.29880795,935.64294,0.3406868,-151.39354,-0.5992464,2051.0564,0.17538698,965.4711,0.35951698,-138.8055,-0.6805132,3062.7173,0.10703368,787.01245,0.49275678,-138.3431,-0.68324286,13.167274,1.5307994,3.5317454,6.5957108,0.10513181,0.48940763,0.010146559,2.2310374,0.7994994,1.0365627,-7.78195,-3.194635,-37.173004,-0.83597887,-14.854416,-1.3383127,-26.59944,-0.94913113,20.683563,-14.393639,0.094741166,0.016136672,0.016666563,0.8235145,0.7645519,0.38359115,0.84566414,0.9432948,1.7794524,-28.494158
1147,39.507122,0.15877655,35.886337,38.061264,42.52875,6.642414,144.04062,218.08093,94.73925,148.72052,1.0079904,1.0762478,0.01032388,0.5299973,2.1517344,2.1414106,12.300515,7.643122,9.456713,6.947742,0.51207095,1.3030536,7.4320855,2.3206117,3.1558008,5.236951,-3.341742,-6.24774,-19.368814,-1.1237754,0.02450471,2.2539356,0.9306205,0.7076194,8.41977,0.721162,9.414449,1.7663057,17.927952,1.0898865,649.01526,0.47774893,1082.8099,0.28029522,-109.44905,-0.871552,1701.8588,0.21894746,854.22174,0.43646175,-87.81508,-1.0178163,2797.669,0.14207248,739.25824,0.6700193,-89.43063,-0.9837103,-10.266055,-1.3148835,18.547596,0.8460314,0.114964634,0.30089253,-0.025533015,-0.6137024,0.8146276,0.84211516,13.580758,1.1485845,4.7852426,3.623966,-6.2308655,-3.388902,-25.564875,-0.8122716,6.706671,-0.49744663,0.11530798,0.0072195767,0.029924707,1.3117697,0.5341652,1.14788,1.3538083,0.7687281,1.8855015,-23.805286
1148,49.608807,0.14481524,44.094887,46.439392,57.88236,13.787472,132.19402,114.748024,89.8165,134.95741,1.0261565,1.1509985,0.02424933,0.4278967,2.3148494,2.2906,13.979117,7.9447083,10.314757,6.9605923,0.78550714,1.3678423,-10.356977,-2.4805892,-12.789894,-2.3503764,-15.106044,-2.050423,-19.346893,-1.3498831,0.037373446,1.2279656,1.3297582,0.4701397,5.6266017,1.0807602,5.164657,4.824304,5.9735026,5.507015,988.7675,0.33065113,1042.4164,0.3238357,-111.657936,-0.92998797,1934.3267,0.19726042,965.52893,0.37155545,-84.24916,-1.2061507,3003.9827,0.13090362,784.97577,0.5005495,-87.2703,-1.1400188,8.735034,2.360176,6.8075953,4.1131988,0.11038396,0.42500535,0.008079053,2.4656484,1.3528824,0.8305101,2.393583,10.0357685,-31.732183,-0.7178895,-19.475353,-1.7656302,-26.72047,-0.8894038,25.668497,-22.944012,0.0846798,0.011346761,0.030058721,1.168944,0.6922742,0.8187428,1.4429278,0.6808387,2.133917,-21.755165
1149,42.670567,0.14551342,38.008453,40.437004,46.961075,8.952621,119.86137,190.74855,87.913185,150.68074,1.5872351,0.8568349,0.092760034,1.4335616,2.977885,2.885125,13.166622,7.7875075,10.633416,7.2848554,0.9025243,1.066366,-0.48446578,-58.022453,0.6552474,43.11268,-5.5686255,-5.320341,-25.435555,-1.1974874,0.02334272,2.0192297,0.8859448,0.76950103,8.782263,0.7099902,10.041662,1.9193798,12.096127,2.0870454,746.36786,0.42869848,1030.5917,0.3519208,-85.02023,-1.1307951,1822.0779,0.19843563,776.04315,0.5181424,-69.543755,-1.2341683,2943.1406,0.11790307,731.70624,0.60576206,-68.65152,-1.2468694,-5.430694,-2.8739085,15.063291,1.1616616,0.11378292,0.3492388,-0.020898152,-1.2374574,1.2536452,0.7453782,11.338344,1.9621208,-6.8797703,-3.9711378,-1.9752485,-15.571338,-37.24018,-0.66823345,18.82423,-12.788172,0.0887644,0.012336964,0.053389896,1.5352532,0.6967868,1.0070701,1.2351437,0.45113474,1.1123861,-19.223452
